lat,long,speed,imu_brake,gps_brake,brake_delta,imu_accel,gps_accel,accel_delta
10.9006370,77.0536900,62.30,0.013,0.000,0.013,0.000,0.032,-0.032
10.9006370,77.0537200,61.26,0.000,0.000,0.000,0.043,0.017,0.027
10.9006380,77.0537400,61.69,0.000,0.000,0.000,0.048,0.004,0.045
10.9006380,77.0537600,62.02,0.000,0.007,-0.007,0.082,0.000,0.082
10.9006400,77.0537900,61.75,0.000,0.015,-0.015,0.073,0.000,0.073
10.9006408,77.0538000,61.37,0.000,0.020,-0.020,0.036,0.000,0.036
10.9006420,77.0538300,61.44,0.000,0.024,-0.024,0.011,0.000,0.011
10.9006430,77.0538500,61.09,0.000,0.026,-0.026,0.023,0.000,0.023
10.9006470,77.0538800,61.29,0.000,0.028,-0.028,0.025,0.000,0.025
10.9006490,77.0538960,60.85,0.000,0.029,-0.029,0.015,0.000,0.015
10.9006510,77.0539100,60.64,0.000,0.031,-0.031,0.019,0.000,0.019
10.9006520,77.0539280,60.55,0.000,0.033,-0.033,0.009,0.000,0.009
10.9006550,77.0539400,60.87,0.019,0.034,-0.015,0.000,0.000,0.000
10.9006600,77.0539700,60.61,0.043,0.035,0.008,0.000,0.000,0.000
10.9006610,77.0539800,60.18,0.048,0.035,0.012,0.000,0.000,0.000
10.9006650,77.0539900,59.99,0.025,0.035,-0.011,0.000,0.000,0.000
10.9006690,77.0540100,60.11,0.004,0.035,-0.031,0.000,0.000,0.000
10.9006780,77.0540400,59.56,0.000,0.036,-0.036,0.026,0.000,0.026
10.9006820,77.0540560,59.50,0.000,0.037,-0.037,0.059,0.000,0.059
10.9006870,77.0540700,59.29,0.000,0.039,-0.039,0.076,0.000,0.076
10.9006920,77.0540880,59.14,0.000,0.043,-0.043,0.056,0.000,0.056
10.9006970,77.0541000,59.33,0.000,0.048,-0.048,0.029,0.000,0.029
10.9007080,77.0541200,59.13,0.014,0.052,-0.038,0.000,0.000,0.000
10.9007140,77.0541400,59.03,0.035,0.058,-0.023,0.000,0.000,0.000
10.9007210,77.0541500,58.76,0.066,0.064,0.002,0.000,0.000,0.000
10.9007270,77.0541700,58.46,0.113,0.070,0.042,0.000,0.000,0.000
10.9007420,77.0541900,57.64,0.130,0.076,0.054,0.000,0.000,0.000
10.9007480,77.0542000,57.29,0.127,0.081,0.046,0.000,0.000,0.000
10.9007570,77.0542160,57.24,0.146,0.084,0.063,0.000,0.000,0.000
10.9007650,77.0542200,56.72,0.104,0.084,0.020,0.000,0.000,0.000
10.9007740,77.0542400,56.19,0.090,0.082,0.008,0.000,0.000,0.000
10.9007920,77.0542600,55.73,0.087,0.077,0.011,0.000,0.000,0.000
10.9008020,77.0542700,55.34,0.088,0.070,0.018,0.000,0.000,0.000
10.9008120,77.0542680,55.44,0.093,0.063,0.030,0.000,0.000,0.000
10.9008330,77.0543000,54.53,0.120,0.057,0.063,0.000,0.000,0.000
10.9008440,77.0543080,54.41,0.078,0.052,0.026,0.000,0.000,0.000
10.9008550,77.0543100,54.18,0.112,0.049,0.064,0.000,0.000,0.000
10.9008664,77.0543200,54.30,0.106,0.048,0.058,0.000,0.000,0.000
10.9008910,77.0543400,54.29,0.086,0.047,0.039,0.000,0.000,0.000
10.9009030,77.0543400,54.25,0.056,0.046,0.010,0.000,0.000,0.000
10.9009150,77.0543440,54.30,0.082,0.046,0.036,0.000,0.000,0.000
10.9009280,77.0543500,54.05,0.060,0.045,0.015,0.000,0.000,0.000
10.9009400,77.0543500,53.51,0.061,0.044,0.017,0.000,0.000,0.000
10.9009660,77.0543600,52.72,0.056,0.043,0.013,0.000,0.000,0.000
10.9009790,77.0543600,52.41,0.059,0.042,0.017,0.000,0.000,0.000
10.9009920,77.0543600,52.48,0.036,0.040,-0.003,0.000,0.000,0.000
10.9010060,77.0543600,52.46,0.008,0.036,-0.027,0.000,0.000,0.000
10.9010320,77.0543600,52.57,0.000,0.030,-0.030,0.050,0.000,0.050
10.9010460,77.0543600,52.49,0.000,0.022,-0.022,0.080,0.000,0.080
10.9010580,77.0543600,52.35,0.000,0.012,-0.012,0.096,0.000,0.096
10.9010720,77.0543500,52.01,0.000,0.003,-0.003,0.117,0.000,0.117
10.9010840,77.0543500,52.19,0.000,0.000,0.000,0.175,0.005,0.170
10.9011090,77.0543440,52.22,0.000,0.000,0.000,0.167,0.012,0.155
10.9011200,77.0543400,52.05,0.000,0.000,0.000,0.203,0.023,0.180
10.9011320,77.0543300,51.96,0.000,0.000,0.000,0.221,0.054,0.168
10.9011430,77.0543300,51.82,0.000,0.000,0.000,0.226,0.087,0.139
10.9011660,77.0543100,52.31,0.000,0.000,0.000,0.222,0.119,0.102
10.9011880,77.0542900,53.84,0.000,0.000,0.000,0.219,0.151,0.068
10.9012090,77.0542680,55.83,0.000,0.000,0.000,0.193,0.178,0.016
10.9012300,77.0542500,57.59,0.000,0.000,0.000,0.147,0.190,-0.042
10.9012500,77.0542300,58.68,0.000,0.000,0.000,0.166,0.200,-0.034
10.9012590,77.0542160,59.32,0.000,0.000,0.000,0.162,0.204,-0.042
10.9012770,77.0541900,60.40,0.000,0.000,0.000,0.165,0.202,-0.037
10.9012840,77.0541800,61.07,0.000,0.000,0.000,0.132,0.200,-0.068
10.9012930,77.0541600,61.72,0.000,0.000,0.000,0.153,0.189,-0.036
10.9013070,77.0541300,63.19,0.000,0.000,0.000,0.150,0.181,-0.031
10.9013140,77.0541160,64.25,0.000,0.000,0.000,0.167,0.182,-0.015
10.9013270,77.0540880,64.88,0.000,0.000,0.000,0.204,0.190,0.014
10.9013390,77.0540560,66.34,0.000,0.000,0.000,0.256,0.199,0.057
10.9013470,77.0540160,67.49,0.000,0.000,0.000,0.287,0.213,0.075
10.9013550,77.0539840,68.99,0.000,0.000,0.000,0.281,0.225,0.055
10.9013590,77.0539600,70.05,0.000,0.000,0.000,0.293,0.240,0.053
10.9013610,77.0539500,70.90,0.000,0.000,0.000,0.273,0.251,0.022
10.9013630,77.0539280,72.31,0.000,0.000,0.000,0.266,0.261,0.005
10.9013660,77.0539100,73.04,0.000,0.000,0.000,0.252,0.266,-0.014
10.9013690,77.0538700,74.86,0.000,0.000,0.000,0.263,0.268,-0.005
10.9013690,77.0538500,76.00,0.000,0.000,0.000,0.266,0.265,0.001
10.9013700,77.0538240,76.82,0.000,0.000,0.000,0.254,0.262,-0.009
10.9013700,77.0538100,77.89,0.000,0.000,0.000,0.240,0.259,-0.019
10.9013700,77.0537400,80.38,0.000,0.000,0.000,0.251,0.253,-0.002
10.9013690,77.0537300,81.10,0.000,0.000,0.000,0.258,0.247,0.011
10.9013680,77.0537000,82.53,0.000,0.000,0.000,0.213,0.241,-0.028
10.9013670,77.0536800,83.53,0.000,0.000,0.000,0.235,0.237,-0.002
10.9013660,77.0536600,83.71,0.000,0.000,0.000,0.208,0.232,-0.024
10.9013630,77.0536100,85.23,0.000,0.000,0.000,0.175,0.228,-0.053
10.9013608,77.0535900,86.39,0.000,0.000,0.000,0.120,0.223,-0.103
10.9013590,77.0535680,87.16,0.000,0.000,0.000,0.119,0.216,-0.096
10.9013540,77.0535200,88.67,0.000,0.000,0.000,0.054,0.203,-0.150
10.9013520,77.0535000,89.24,0.055,0.000,0.055,0.000,0.191,-0.191
10.9013460,77.0534500,90.80,0.147,0.000,0.147,0.000,0.178,-0.178
10.9013430,77.0534300,91.93,0.085,0.000,0.085,0.000,0.164,-0.164
10.9013408,77.0534080,92.71,0.083,0.000,0.083,0.000,0.154,-0.154
10.9013350,77.0533600,92.57,0.035,0.000,0.035,0.000,0.147,-0.147
10.9013320,77.0533400,92.64,0.000,0.000,0.000,0.119,0.138,-0.019
10.9013290,77.0533160,93.25,0.000,0.000,0.000,0.246,0.130,0.116
10.9013250,77.0532800,93.80,0.000,0.000,0.000,0.224,0.123,0.101
10.9013190,77.0532400,95.13,0.000,0.000,0.000,0.237,0.116,0.121
10.9013150,77.0532160,95.85,0.000,0.000,0.000,0.212,0.110,0.102
10.9013110,77.0531900,96.35,0.000,0.000,0.000,0.187,0.105,0.082
10.9013070,77.0531600,96.56,0.000,0.000,0.000,0.181,0.103,0.077
10.9012990,77.0531136,97.05,0.000,0.000,0.000,0.164,0.107,0.058
10.9012970,77.0530900,97.35,0.000,0.000,0.000,0.151,0.111,0.040
10.9012890,77.0530400,97.17,0.000,0.000,0.000,0.170,0.120,0.050
10.9012850,77.0530200,97.52,0.000,0.000,0.000,0.183,0.136,0.048
10.9012770,77.0529600,98.58,0.000,0.000,0.000,0.171,0.149,0.022
10.9012720,77.0529400,99.61,0.000,0.000,0.000,0.163,0.158,0.004
10.9012680,77.0529200,99.99,0.000,0.000,0.000,0.177,0.169,0.007
10.9012580,77.0528600,102.30,0.000,0.000,0.000,0.174,0.173,0.001
10.9012490,77.0528000,103.95,0.000,0.000,0.000,0.166,0.171,-0.004
10.9012450,77.0527800,104.43,0.000,0.000,0.000,0.113,0.168,-0.056
10.9012400,77.0527500,104.56,0.000,0.000,0.000,0.067,0.165,-0.098
10.9012360,77.0527300,104.80,0.003,0.000,0.003,0.000,0.145,-0.145
10.9012270,77.0526700,105.84,0.041,0.000,0.041,0.000,0.125,-0.125
10.9012220,77.0526400,106.32,0.103,0.000,0.103,0.000,0.107,-0.107
10.9012168,77.0526100,107.00,0.081,0.000,0.081,0.000,0.088,-0.088
10.9012120,77.0525900,107.22,0.053,0.000,0.053,0.000,0.069,-0.069
10.9012080,77.0525600,107.64,0.096,0.000,0.096,0.000,0.057,-0.057
10.9011970,77.0525000,109.09,0.091,0.000,0.091,0.000,0.046,-0.046
10.9011880,77.0524480,109.59,0.044,0.000,0.044,0.000,0.036,-0.036
10.9011770,77.0523900,110.09,0.064,0.000,0.064,0.000,0.025,-0.025
10.9011680,77.0523300,110.68,0.149,0.000,0.149,0.000,0.025,-0.025
10.9011570,77.0522800,111.70,0.141,0.000,0.141,0.000,0.035,-0.035
10.9011470,77.0522160,112.47,0.168,0.000,0.168,0.000,0.044,-0.044
10.9011360,77.0521520,113.16,0.224,0.000,0.224,0.000,0.050,-0.050
10.9011260,77.0521000,113.38,0.242,0.000,0.242,0.000,0.075,-0.075
10.9011140,77.0520400,115.14,0.209,0.000,0.209,0.000,0.091,-0.091
10.9010700,77.0517936,119.23,0.193,0.000,0.193,0.000,0.092,-0.092
10.9010100,77.0514600,123.10,0.207,0.000,0.207,0.000,0.079,-0.079
10.9009600,77.0511500,124.10,0.196,0.000,0.196,0.000,0.026,-0.026
10.9008070,77.0501900,120.69,0.211,0.055,0.156,0.000,0.000,0.000
10.9008000,77.0501400,118.56,0.259,0.142,0.117,0.000,0.000,0.000
10.9007920,77.0500800,116.66,0.311,0.219,0.091,0.000,0.000,0.000
10.9007830,77.0500240,114.24,0.366,0.292,0.074,0.000,0.000,0.000
10.9007730,77.0499700,112.70,0.385,0.321,0.064,0.000,0.000,0.000
10.9007640,77.0499200,110.97,0.403,0.340,0.063,0.000,0.000,0.000
10.9007550,77.0498640,109.81,0.370,0.358,0.012,0.000,0.000,0.000
10.9007470,77.0498100,108.25,0.335,0.373,-0.039,0.000,0.000,0.000
10.9007380,77.0497600,106.99,0.354,0.377,-0.023,0.000,0.000,0.000
10.9007300,77.0497040,104.25,0.466,0.383,0.082,0.000,0.000,0.000
10.9007224,77.0496600,101.82,0.542,0.390,0.152,0.000,0.000,0.000
10.9007140,77.0496160,99.66,0.588,0.387,0.201,0.000,0.000,0.000
10.9007060,77.0495600,97.86,0.634,0.383,0.251,0.000,0.000,0.000
10.9006990,77.0495120,95.09,0.623,0.381,0.242,0.000,0.000,0.000
10.9006900,77.0494800,93.54,0.551,0.369,0.182,0.000,0.000,0.000
10.9006816,77.0494300,92.39,0.527,0.356,0.171,0.000,0.000,0.000
10.9006720,77.0493840,90.97,0.501,0.345,0.156,0.000,0.000,0.000
10.9006610,77.0493400,89.46,0.477,0.334,0.143,0.000,0.000,0.000
10.9006490,77.0493000,86.59,0.441,0.323,0.118,0.000,0.000,0.000
10.9006420,77.0492880,85.40,0.410,0.326,0.084,0.000,0.000,0.000
10.9006370,77.0492600,84.70,0.350,0.319,0.031,0.000,0.000,0.000
10.9006240,77.0492240,82.70,0.338,0.313,0.026,0.000,0.000,0.000
10.9006120,77.0491920,80.86,0.309,0.306,0.004,0.000,0.000,0.000
10.9006060,77.0491700,79.91,0.306,0.298,0.008,0.000,0.000,0.000
10.9005992,77.0491600,79.25,0.280,0.294,-0.014,0.000,0.000,0.000
10.9005920,77.0491400,77.68,0.292,0.311,-0.018,0.000,0.000,0.000
10.9005784,77.0491100,74.46,0.285,0.324,-0.040,0.000,0.000,0.000
10.9005630,77.0490900,71.81,0.277,0.338,-0.061,0.000,0.000,0.000
10.9005500,77.0490640,66.87,0.293,0.349,-0.056,0.000,0.000,0.000
10.9005360,77.0490400,63.71,0.329,0.359,-0.030,0.000,0.000,0.000
10.9005190,77.0490200,61.33,0.284,0.344,-0.060,0.000,0.000,0.000
10.9005000,77.0489968,59.75,0.239,0.333,-0.094,0.000,0.000,0.000
10.9004810,77.0489800,58.01,0.204,0.317,-0.112,0.000,0.000,0.000
10.9004720,77.0489700,57.10,0.142,0.291,-0.149,0.000,0.000,0.000
10.9004520,77.0489600,55.61,0.095,0.249,-0.155,0.000,0.000,0.000
10.9004410,77.0489500,54.81,0.059,0.212,-0.153,0.000,0.000,0.000
10.9004300,77.0489400,54.25,0.000,0.169,-0.169,0.067,0.000,0.067
10.9004060,77.0489300,53.87,0.000,0.129,-0.129,0.149,0.000,0.149
10.9003820,77.0489100,54.09,0.000,0.095,-0.095,0.182,0.000,0.182
10.9003720,77.0489100,52.34,0.000,0.064,-0.064,0.216,0.000,0.216
10.9003590,77.0489040,52.49,0.000,0.038,-0.038,0.236,0.000,0.236
10.9003490,77.0489000,52.19,0.000,0.011,-0.011,0.149,0.000,0.149
10.9003280,77.0488800,51.58,0.000,0.000,0.000,0.104,0.019,0.085
10.9003170,77.0488720,51.73,0.000,0.000,0.000,0.116,0.048,0.069
10.9003060,77.0488700,52.45,0.000,0.000,0.000,0.155,0.077,0.078
10.9002940,77.0488600,53.00,0.000,0.000,0.000,0.101,0.104,-0.003
10.9002830,77.0488500,53.22,0.000,0.000,0.000,0.130,0.128,0.002
10.9002640,77.0488300,54.78,0.000,0.000,0.000,0.159,0.146,0.014
10.9002540,77.0488100,55.43,0.000,0.000,0.000,0.096,0.157,-0.061
10.9002450,77.0488080,56.29,0.000,0.000,0.000,0.046,0.165,-0.119
10.9002284,77.0487760,57.86,0.000,0.000,0.000,0.107,0.168,-0.061
10.9002130,77.0487500,58.83,0.000,0.000,0.000,0.125,0.166,-0.041
10.9002070,77.0487400,59.42,0.000,0.000,0.000,0.132,0.163,-0.031
10.9002010,77.0487200,59.94,0.000,0.000,0.000,0.215,0.164,0.051
10.9001960,77.0487080,60.47,0.000,0.000,0.000,0.280,0.167,0.114
10.9001920,77.0487000,60.44,0.000,0.000,0.000,0.281,0.172,0.109
10.9001840,77.0486700,61.54,0.000,0.000,0.000,0.272,0.182,0.090
10.9001810,77.0486500,61.95,0.000,0.000,0.000,0.299,0.194,0.105
10.9001750,77.0486160,63.55,0.000,0.000,0.000,0.260,0.204,0.056
10.9001730,77.0486000,64.74,0.000,0.000,0.000,0.206,0.211,-0.005
10.9001710,77.0485700,67.15,0.000,0.000,0.000,0.231,0.216,0.015
10.9001700,77.0485480,67.89,0.000,0.000,0.000,0.242,0.218,0.023
10.9001690,77.0485300,68.60,0.000,0.000,0.000,0.203,0.214,-0.011
10.9001690,77.0485160,69.04,0.000,0.000,0.000,0.207,0.203,0.004
10.9001690,77.0485000,69.41,0.000,0.000,0.000,0.219,0.187,0.032
10.9001710,77.0484600,71.29,0.000,0.000,0.000,0.158,0.166,-0.008
10.9001720,77.0484400,72.02,0.000,0.000,0.000,0.085,0.142,-0.058
10.9001740,77.0484200,72.61,0.000,0.000,0.000,0.029,0.114,-0.085
10.9001750,77.0484000,73.31,0.028,0.000,0.028,0.000,0.084,-0.084
10.9001780,77.0483700,73.57,0.077,0.000,0.077,0.000,0.053,-0.053
10.9001800,77.0483500,73.87,0.109,0.000,0.109,0.000,0.018,-0.018
10.9001810,77.0483300,73.66,0.118,0.016,0.102,0.000,0.000,0.000
10.9001850,77.0482960,73.68,0.151,0.044,0.107,0.000,0.000,0.000
10.9001870,77.0482700,73.69,0.169,0.068,0.101,0.000,0.000,0.000
10.9001910,77.0482400,72.21,0.157,0.088,0.069,0.000,0.000,0.000
10.9001940,77.0482240,71.64,0.158,0.100,0.059,0.000,0.000,0.000
10.9001970,77.0482100,70.74,0.179,0.110,0.070,0.000,0.000,0.000
10.9002000,77.0481900,70.41,0.151,0.114,0.037,0.000,0.000,0.000
10.9002060,77.0481600,69.70,0.127,0.113,0.014,0.000,0.000,0.000
10.9002080,77.0481360,69.53,0.148,0.105,0.043,0.000,0.000,0.000
10.9002110,77.0481200,68.63,0.149,0.092,0.056,0.000,0.000,0.000
10.9002160,77.0481000,68.41,0.132,0.076,0.056,0.000,0.000,0.000
10.9002190,77.0480900,68.27,0.070,0.057,0.013,0.000,0.000,0.000
10.9002240,77.0480700,67.72,0.016,0.037,-0.022,0.000,0.000,0.000
10.9002320,77.0480400,67.29,0.000,0.018,-0.018,0.033,0.000,0.033
10.9002370,77.0480300,67.47,0.000,0.000,0.000,0.086,0.003,0.083
10.9002430,77.0480100,67.80,0.000,0.000,0.000,0.140,0.024,0.117
10.9002490,77.0480000,67.71,0.000,0.000,0.000,0.098,0.043,0.055
10.9002610,77.0479600,68.13,0.000,0.000,0.000,0.084,0.061,0.023
10.9002680,77.0479400,68.62,0.000,0.000,0.000,0.089,0.076,0.014
10.9002740,77.0479300,69.11,0.000,0.000,0.000,0.060,0.082,-0.023
10.9002820,77.0479100,69.16,0.000,0.000,0.000,0.036,0.082,-0.046
10.9002910,77.0479000,69.91,0.000,0.000,0.000,0.078,0.077,0.001
10.9003010,77.0478800,70.27,0.000,0.000,0.000,0.053,0.065,-0.012
10.9003220,77.0478500,71.84,0.000,0.000,0.000,0.032,0.050,-0.017
10.9003316,77.0478400,72.03,0.033,0.000,0.033,0.000,0.032,-0.032
10.9003440,77.0478300,71.81,0.074,0.000,0.074,0.000,0.013,-0.013
10.9003680,77.0478000,71.27,0.176,0.007,0.168,0.000,0.000,0.000
10.9003810,77.0477900,71.44,0.179,0.027,0.152,0.000,0.000,0.000
10.9003940,77.0477760,70.83,0.231,0.047,0.183,0.000,0.000,0.000
10.9004080,77.0477700,70.31,0.197,0.066,0.131,0.000,0.000,0.000
10.9004220,77.0477600,70.24,0.197,0.082,0.115,0.000,0.000,0.000
10.9004530,77.0477400,69.70,0.163,0.097,0.066,0.000,0.000,0.000
10.9004680,77.0477300,69.32,0.181,0.110,0.071,0.000,0.000,0.000
10.9004830,77.0477200,69.15,0.189,0.121,0.069,0.000,0.000,0.000
10.9004980,77.0477200,68.44,0.104,0.130,-0.025,0.000,0.000,0.000
10.9005290,77.0477100,68.19,0.104,0.138,-0.035,0.000,0.000,0.000
10.9005440,77.0477000,67.63,0.089,0.146,-0.057,0.000,0.000,0.000
10.9005580,77.0477000,66.25,0.032,0.153,-0.121,0.000,0.000,0.000
10.9005890,77.0476900,64.81,0.000,0.162,-0.162,0.034,0.000,0.034
10.9006040,77.0476800,64.46,0.094,0.171,-0.076,0.000,0.000,0.000
10.9006210,77.0476800,64.09,0.142,0.178,-0.036,0.000,0.000,0.000
10.9006370,77.0476800,63.55,0.229,0.184,0.045,0.000,0.000,0.000
10.9006530,77.0476800,63.54,0.251,0.189,0.062,0.000,0.000,0.000
10.9006830,77.0476800,61.70,0.312,0.190,0.122,0.000,0.000,0.000
10.9006980,77.0476800,60.66,0.280,0.190,0.090,0.000,0.000,0.000
10.9007140,77.0476800,60.20,0.281,0.189,0.092,0.000,0.000,0.000
10.9007280,77.0476800,59.39,0.242,0.185,0.057,0.000,0.000,0.000
10.9007570,77.0476900,57.79,0.307,0.180,0.127,0.000,0.000,0.000
10.9007720,77.0477000,57.07,0.304,0.175,0.128,0.000,0.000,0.000
10.9008000,77.0477100,55.80,0.310,0.154,0.155,0.000,0.000,0.000
10.9008130,77.0477160,55.56,0.295,0.133,0.162,0.000,0.000,0.000
10.9008252,77.0477160,54.66,0.313,0.112,0.202,0.000,0.000,0.000
10.9008380,77.0477200,54.70,0.287,0.090,0.197,0.000,0.000,0.000
10.9008610,77.0477400,53.95,0.307,0.071,0.236,0.000,0.000,0.000
10.9008710,77.0477480,53.58,0.311,0.078,0.233,0.000,0.000,0.000
10.9008810,77.0477500,52.95,0.258,0.086,0.172,0.000,0.000,0.000
10.9009000,77.0477700,52.06,0.202,0.096,0.106,0.000,0.000,0.000
10.9009130,77.0477900,49.74,0.057,0.106,-0.049,0.000,0.000,0.000
10.9009250,77.0478080,48.46,0.000,0.114,-0.114,0.032,0.000,0.032
10.9009310,77.0478300,47.30,0.000,0.129,-0.129,0.114,0.000,0.114
10.9009370,77.0478500,45.45,0.000,0.133,-0.133,0.153,0.000,0.153
10.9009400,77.0478680,44.16,0.000,0.128,-0.128,0.219,0.000,0.219
10.9009410,77.0479000,43.35,0.000,0.114,-0.114,0.175,0.000,0.175
10.9009390,77.0479100,42.43,0.000,0.086,-0.086,0.199,0.000,0.199
10.9009340,77.0479320,42.23,0.000,0.028,-0.028,0.212,0.000,0.212
10.9009280,77.0479600,43.18,0.000,0.000,0.000,0.203,0.026,0.178
10.9009180,77.0479700,43.61,0.000,0.000,0.000,0.201,0.077,0.124
10.9009070,77.0480000,43.84,0.000,0.000,0.000,0.213,0.123,0.090
10.9008950,77.0480200,45.19,0.000,0.000,0.000,0.180,0.153,0.027
10.9008820,77.0480320,45.62,0.000,0.000,0.000,0.196,0.174,0.022
10.9008680,77.0480600,47.07,0.000,0.000,0.000,0.238,0.191,0.047
10.9008570,77.0480800,48.70,0.000,0.000,0.000,0.255,0.202,0.052
10.9008450,77.0481000,49.42,0.000,0.000,0.000,0.231,0.208,0.023
10.9008360,77.0481300,50.59,0.000,0.000,0.000,0.277,0.213,0.064
10.9008270,77.0481600,51.39,0.000,0.000,0.000,0.279,0.216,0.063
10.9008250,77.0481680,51.94,0.000,0.000,0.000,0.270,0.217,0.053
10.9008190,77.0481920,53.71,0.000,0.000,0.000,0.278,0.217,0.061
10.9008160,77.0482100,54.37,0.000,0.000,0.000,0.295,0.219,0.076
10.9008140,77.0482240,55.20,0.000,0.000,0.000,0.283,0.219,0.064
10.9008130,77.0482520,56.52,0.000,0.000,0.000,0.288,0.218,0.070
10.9008130,77.0482700,56.99,0.000,0.000,0.000,0.284,0.217,0.067
10.9008130,77.0482900,58.07,0.000,0.000,0.000,0.286,0.212,0.073
10.9008130,77.0483000,59.34,0.000,0.000,0.000,0.288,0.207,0.081
10.9008140,77.0483200,60.49,0.000,0.000,0.000,0.299,0.202,0.097
10.9008170,77.0483500,61.15,0.000,0.000,0.000,0.303,0.197,0.106
10.9008180,77.0483600,62.29,0.000,0.000,0.000,0.299,0.193,0.106
10.9008200,77.0483800,62.83,0.000,0.000,0.000,0.268,0.190,0.079
10.9008250,77.0484100,63.49,0.000,0.000,0.000,0.256,0.186,0.070
10.9008270,77.0484300,64.06,0.000,0.000,0.000,0.246,0.185,0.061
10.9008300,77.0484500,65.18,0.000,0.000,0.000,0.212,0.186,0.026
10.9008340,77.0484600,65.43,0.000,0.000,0.000,0.196,0.186,0.010
10.9008370,77.0484800,66.36,0.000,0.000,0.000,0.189,0.189,-0.000
10.9008410,77.0484900,67.09,0.000,0.000,0.000,0.209,0.193,0.016
10.9008480,77.0485300,68.58,0.000,0.000,0.000,0.207,0.197,0.010
10.9008520,77.0485480,69.03,0.000,0.000,0.000,0.226,0.198,0.028
10.9008570,77.0485700,69.45,0.000,0.000,0.000,0.245,0.201,0.044
10.9008660,77.0486000,70.94,0.000,0.000,0.000,0.261,0.202,0.058
10.9008700,77.0486200,72.12,0.000,0.000,0.000,0.249,0.200,0.049
10.9008800,77.0486600,73.89,0.000,0.000,0.000,0.268,0.195,0.073
10.9008850,77.0486680,74.38,0.000,0.000,0.000,0.268,0.190,0.079
10.9008890,77.0487000,74.98,0.000,0.000,0.000,0.263,0.181,0.082
10.9008940,77.0487100,75.63,0.000,0.000,0.000,0.275,0.168,0.107
10.9008990,77.0487400,76.39,0.000,0.000,0.000,0.190,0.155,0.036
10.9009040,77.0487500,77.00,0.000,0.000,0.000,0.108,0.140,-0.033
10.9009140,77.0487900,78.37,0.000,0.000,0.000,0.073,0.126,-0.053
10.9009190,77.0488100,78.69,0.000,0.000,0.000,0.069,0.111,-0.042
10.9009240,77.0488300,78.67,0.017,0.000,0.017,0.000,0.096,-0.096
10.9009290,77.0488500,78.70,0.000,0.000,0.000,0.030,0.082,-0.052
10.9009390,77.0488900,79.27,0.000,0.000,0.000,0.055,0.067,-0.011
10.9009450,77.0489100,79.55,0.000,0.000,0.000,0.048,0.048,-0.000
10.9009500,77.0489300,79.77,0.003,0.000,0.003,0.000,0.030,-0.030
10.9009610,77.0489680,80.19,0.000,0.000,0.000,0.005,0.012,-0.007
10.9009670,77.0489900,80.45,0.030,0.006,0.024,0.000,0.000,0.000
10.9009720,77.0490100,80.38,0.053,0.022,0.030,0.000,0.000,0.000
10.9009780,77.0490300,80.17,0.083,0.035,0.048,0.000,0.000,0.000
10.9009830,77.0490500,79.94,0.075,0.047,0.029,0.000,0.000,0.000
10.9009930,77.0490900,79.31,0.092,0.055,0.037,0.000,0.000,0.000
10.9009980,77.0491000,78.41,0.092,0.059,0.033,0.000,0.000,0.000
10.9010030,77.0491280,77.90,0.064,0.060,0.004,0.000,0.000,0.000
10.9010080,77.0491400,77.65,0.014,0.058,-0.043,0.000,0.000,0.000
10.9010160,77.0491800,77.62,0.037,0.052,-0.016,0.000,0.000,0.000
10.9010200,77.0492000,77.45,0.002,0.045,-0.043,0.000,0.000,0.000
10.9010240,77.0492200,77.56,0.000,0.038,-0.038,0.019,0.000,0.019
10.9010290,77.0492400,77.52,0.000,0.034,-0.034,0.041,0.000,0.041
10.9010312,77.0492560,77.22,0.000,0.034,-0.034,0.086,0.000,0.086
10.9010380,77.0493000,77.30,0.000,0.037,-0.037,0.088,0.000,0.088
10.9010410,77.0493200,77.18,0.000,0.043,-0.043,0.050,0.000,0.050
10.9010440,77.0493400,77.19,0.000,0.050,-0.050,0.015,0.000,0.015
10.9010500,77.0493800,77.07,0.000,0.055,-0.055,0.036,0.000,0.036
10.9010516,77.0493900,76.79,0.034,0.058,-0.024,0.000,0.000,0.000
10.9010530,77.0494160,76.48,0.000,0.057,-0.057,0.014,0.000,0.014
10.9010540,77.0494400,75.47,0.000,0.055,-0.055,0.022,0.000,0.022
10.9010580,77.0494800,74.89,0.000,0.051,-0.051,0.032,0.000,0.032
10.9010590,77.0494900,74.72,0.036,0.045,-0.009,0.000,0.000,0.000
10.9010600,77.0495100,74.62,0.057,0.037,0.020,0.000,0.000,0.000
10.9010620,77.0495300,74.42,0.123,0.029,0.094,0.000,0.000,0.000
10.9010640,77.0495500,74.49,0.097,0.021,0.076,0.000,0.000,0.000
10.9010720,77.0496100,74.92,0.041,0.016,0.024,0.000,0.000,0.000
10.9010740,77.0496300,75.23,0.036,0.016,0.020,0.000,0.000,0.000
10.9010760,77.0496480,75.01,0.026,0.018,0.008,0.000,0.000,0.000
10.9010790,77.0496700,74.84,0.066,0.023,0.042,0.000,0.000,0.000
10.9010870,77.0497000,74.89,0.046,0.030,0.017,0.000,0.000,0.000
10.9010910,77.0497200,74.41,0.088,0.035,0.053,0.000,0.000,0.000
10.9010940,77.0497360,74.21,0.061,0.037,0.024,0.000,0.000,0.000
