tick_ms,row_type,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,lat,lon,alt,speed,sats,vbat,gps_epoch,imu_sensor_us
25419,I,0.1407,0.0372,0.9819,-41.89,-41.71,-67.13,,,,,,,,6640000
25439,I,0.1558,0.2051,0.9990,-39.39,-27.01,-75.43,,,,,,,,6660000
25459,I,0.1846,0.2992,1.1072,-75.43,-19.82,-77.13,,,,,,,,6680000
25479,I,0.2014,0.2500,1.1230,-107.68,-10.55,-70.30,,,,,,,,6700000
25499,I,0.1503,0.0532,1.0406,-82.99,2.38,-70.67,,,,,,,,6720000
25519,I,0.1030,0.0165,0.9982,-23.23,9.09,-75.98,,,,,,,,6740000
25539,I,0.1066,0.0840,1.0016,11.77,7.74,-79.27,,,,,,,,6760000
25559,I,0.1187,0.0591,0.9048,28.72,7.01,-76.04,,,,,,,,6780000
25579,I,0.1323,0.0703,0.9069,51.59,19.94,-72.20,,,,,,,,6800000
25599,I,0.2159,0.2742,1.1418,18.84,36.34,-65.18,,,,,,,,6820000
25619,I,0.1511,0.3080,1.1765,-53.35,46.16,-60.61,,,,,,,,6840000
25639,I,0.0765,-0.0211,0.9167,-90.85,38.84,-57.99,,,,,,,,6860000
25659,I,0.0741,-0.1378,0.9093,-18.72,36.46,-63.11,,,,,,,,6880000
25679,I,0.1216,0.0360,0.9670,55.12,49.33,-77.87,,,,,,,,6900000
25699,I,0.0911,0.1576,0.8864,41.28,64.57,-93.90,,,,,,,,6920000
25719,I,0.0668,-0.0845,0.7853,37.32,75.85,-102.87,,,,,,,,6940000
25739,I,0.1249,0.0214,0.8217,118.17,94.88,-105.37,,,,,,,,6960000
25759,I,0.2561,0.4248,1.0535,83.60,135.79,-113.29,,,,,,,,6980000
25779,I,0.2246,0.5004,1.1219,-56.52,166.52,-122.13,,,,,,,,7000000
25799,I,0.1631,0.1387,0.9329,-137.20,187.01,-120.79,,,,,,,,7020000
25819,I,0.1472,-0.1903,0.8829,-58.78,210.30,-125.30,,,,,,,,7040000
25839,I,0.1506,-0.0758,0.8997,53.41,233.23,-136.40,,,,,,,,7060000
25859,I,0.1851,0.1790,0.8558,56.28,258.54,-140.24,,,,,,,,7080000
25879,I,0.2117,0.2545,0.8088,12.74,279.76,-135.49,,,,,,,,7100000
25899,I,0.2096,0.2299,0.8496,23.11,310.73,-132.87,,,,,,,,7120000
25919,I,0.2125,0.2642,0.9468,28.23,336.22,-132.62,,,,,,,,7140000
25939,I,0.1407,0.2886,0.9834,6.89,346.77,-124.82,,,,,,,,7160000
25959,I,0.1221,0.1770,0.8931,6.34,343.11,-109.33,,,,,,,,7180000
25979,I,0.1497,0.0996,0.8356,39.33,349.45,-97.62,,,,,,,,7200000
25999,I,0.1646,0.2340,0.8909,70.98,356.77,-88.05,,,,,,,,7220000
26019,I,0.1797,0.4851,1.0327,25.43,348.96,-71.71,,,,,,,,7240000
26039,I,0.1721,0.5048,1.0311,-48.29,339.57,-45.91,,,,,,,,7260000
26059,I,0.1776,0.2610,0.9929,-96.77,329.70,-25.06,,,,,,,,7280000
26079,I,0.1326,0.0258,0.8623,-38.90,325.06,-18.54,,,,,,,,7300000
26099,I,0.1182,0.0702,0.8488,48.60,302.74,-20.06,,,,,,,,7320000
26119,I,0.1488,0.2274,0.8510,92.01,274.88,-6.77,,,,,,,,7340000
26139,I,0.1824,0.3849,0.9064,59.33,253.72,5.06,,,,,,,,7360000
26159,I,0.1857,0.3412,0.9521,6.52,236.34,15.91,,,,,,,,7380000
26179,I,0.1659,0.2561,0.9979,-9.88,214.45,20.79,,,,,,,,7400000
26199,I,0.1348,0.1946,0.9543,-12.07,180.98,24.21,,,,,,,,7420000
26219,I,0.1295,0.1715,0.8896,2.74,157.50,22.74,,,,,,,,7440000
26239,I,0.0991,0.1307,0.8756,15.98,141.10,13.54,,,,,,,,7460000
26259,I,0.0621,0.0898,0.8475,63.78,123.17,8.41,,,,,,,,7480000
26279,I,0.0864,0.1630,0.8179,93.41,100.37,1.95,,,,,,,,7500000
26299,I,0.1526,0.3066,0.8856,78.35,93.78,-7.68,,,,,,,,7520000
26319,I,0.1794,0.3647,0.9366,35.91,92.56,-12.13,,,,,,,,7540000
26339,I,0.1444,0.2307,0.9034,-5.85,90.79,-10.67,,,,,,,,7560000
26359,I,0.0775,0.0624,0.8022,24.45,87.50,-16.95,,,,,,,,7580000
26379,I,0.0641,0.1061,0.8016,77.80,92.99,-28.96,,,,,,,,7600000
26399,I,0.1233,0.3594,0.8677,93.60,100.43,-39.02,,,,,,,,7620000
26419,I,0.1770,0.4811,0.9185,34.57,110.91,-37.87,,,,,,,,7640000
26439,I,0.1516,0.3439,0.8788,-9.39,120.49,-33.96,,,,,,,,7660000
26459,I,0.1116,0.2167,0.8671,0.30,130.12,-38.41,,,,,,,,7680000
26479,I,0.0693,0.2484,0.8795,45.79,136.95,-41.89,,,,,,,,7700000
26499,I,0.0629,0.4568,0.8616,52.38,132.32,-31.77,,,,,,,,7720000
26519,I,0.0642,0.4738,0.7726,41.28,129.70,-7.26,,,,,,,,7740000
26539,I,0.0859,0.4186,0.7794,63.72,134.09,8.96,,,,,,,,7760000
26559,I,0.0696,0.5879,0.7638,140.24,139.88,12.32,,,,,,,,7780000
26579,I,0.1017,0.7916,0.8127,140.49,122.99,16.04,,,,,,,,7800000
26599,I,0.1797,0.7310,0.7699,50.85,103.48,37.01,,,,,,,,7820000
26619,I,0.1718,0.4263,0.7710,-14.94,84.02,50.43,,,,,,,,7840000
26639,I,0.1068,0.2390,0.8820,-7.26,63.11,48.35,,,,,,,,7860000
26659,I,0.0785,0.3654,0.8420,27.80,35.91,46.28,,,,,,,,7880000
26679,I,0.1044,0.5558,0.7704,33.05,7.80,47.93,,,,,,,,7900000
26699,I,0.1649,0.6251,0.7705,5.30,-9.88,45.00,,,,,,,,7920000
26719,I,0.2058,0.6334,0.7838,-30.55,-16.22,43.05,,,,,,,,7940000
26739,I,0.1882,0.5278,0.8954,-63.29,-25.37,38.48,,,,,,,,7960000
26759,I,0.1676,0.5074,0.9191,-89.88,-38.23,37.74,,,,,,,,7980000
26779,I,0.1320,0.4680,0.8970,-93.90,-49.09,26.71,,,,,,,,8000000
26799,I,0.1042,0.4608,0.9329,-101.83,-53.54,15.79,,,,,,,,8020000
26819,I,0.0944,0.3895,0.9391,-85.30,-56.46,11.46,,,,,,,,8040000
26839,I,0.0809,0.3159,0.8743,-32.62,-62.26,10.85,,,,,,,,8060000
26859,I,0.1287,0.3739,0.9141,4.21,-60.43,11.89,,,,,,,,8080000
26879,I,0.1373,0.4478,0.9088,30.98,-51.46,12.07,,,,,,,,8100000
26899,I,0.1337,0.5187,0.9541,27.93,-37.74,9.51,,,,,,,,8120000
26919,I,0.0975,0.5527,0.9747,7.80,-30.06,8.54,,,,,,,,8140000
26939,I,0.0747,0.5811,0.9751,-19.88,-27.62,4.39,,,,,,,,8160000
26959,I,0.0557,0.4585,0.9116,-42.13,-24.51,4.82,,,,,,,,8180000
26979,I,0.0504,0.2762,0.8121,-5.12,-27.80,6.95,,,,,,,,8200000
26999,I,0.0518,0.2700,0.7855,61.95,-32.38,8.60,,,,,,,,8220000
27019,I,0.0879,0.5261,0.8367,96.77,-30.18,6.52,,,,,,,,8240000
27039,I,0.1398,0.6689,0.9087,37.20,-23.23,6.22,,,,,,,,8260000
27059,I,0.0853,0.4628,0.8368,-12.50,-16.40,15.73,,,,,,,,8280000
27079,I,0.0248,0.2936,0.7192,34.09,-22.87,20.24,,,,,,,,8300000
27099,I,0.0322,0.3982,0.7563,103.11,-29.57,18.29,,,,,,,,8320000
27119,I,0.0620,0.6095,0.8141,98.54,-36.71,14.02,,,,,,,,8340000
27139,I,0.0804,0.6359,0.8320,18.29,-38.90,21.40,,,,,,,,8360000
27159,I,0.0590,0.4598,0.8552,-28.05,-44.82,31.40,,,,,,,,8380000
27179,I,0.0758,0.3676,0.8427,-21.28,-42.26,37.20,,,,,,,,8400000
27199,I,0.0457,0.4036,0.7860,16.95,-51.59,33.17,,,,,,,,8420000
27219,I,0.0518,0.5426,0.8409,9.57,-61.46,32.26,,,,,,,,8440000
27239,I,0.0608,0.6346,0.9379,-31.52,-70.79,34.94,,,,,,,,8460000
27259,I,0.0642,0.4937,0.8571,-64.51,-82.26,37.68,,,,,,,,8480000
27279,I,0.0477,0.4338,0.8760,-56.89,-89.21,27.74,,,,,,,,8500000
27299,I,0.0299,0.4839,0.9329,-41.77,-93.84,21.89,,,,,,,,8520000
27319,I,0.0330,0.5071,0.9169,-22.68,-104.21,15.67,,,,,,,,8540000
27339,I,0.0529,0.4973,0.8723,-43.96,-105.55,14.70,,,,,,,,8560000
27359,I,0.0706,0.4440,0.9110,-30.18,-98.96,3.84,,,,,,,,8580000
27379,I,0.0494,0.4222,0.9297,-8.23,-89.21,-3.60,,,,,,,,8600000
27399,I,0.0413,0.4426,0.9088,-9.09,-88.54,-7.01,,,,,,,,8620000
27419,I,0.0544,0.3638,0.8552,10.73,-86.10,-0.73,,,,,,,,8640000
27439,I,0.0480,0.3885,0.8566,37.01,-77.62,-7.99,,,,,,,,8660000
27459,I,0.0288,0.4255,0.8643,49.39,-71.04,-13.48,,,,,,,,8680000
27479,I,0.0386,0.4340,0.8513,36.04,-69.76,-14.27,,,,,,,,8700000
27499,I,0.0466,0.3516,0.8226,27.44,-63.84,-6.34,,,,,,,,8720000
27519,I,0.0775,0.2607,0.8262,31.52,-54.76,-5.61,,,,,,,,8740000
27539,I,0.1239,0.2260,0.9081,15.12,-44.57,-10.00,,,,,,,,8760000
27559,I,0.1091,0.1022,1.0150,-58.60,-37.93,-9.21,,,,,,,,8780000
27579,I,0.0426,0.0317,0.9446,-97.68,-42.56,-5.12,,,,,,,,8800000
27599,I,0.0531,0.1063,0.8148,-11.46,-41.95,5.85,,,,,,,,8820000
27619,I,0.0842,0.4167,0.7844,58.23,-52.32,12.80,,,,,,,,8840000
27639,I,0.0513,0.6328,0.8171,29.15,-56.40,24.51,,,,,,,,8860000
27659,I,0.0480,0.6034,0.9133,-37.62,-70.98,38.48,,,,,,,,8880000
27679,I,0.0420,0.3193,0.9435,-73.41,-88.29,56.16,,,,,,,,8900000
27699,I,0.0273,0.2219,0.9399,-57.74,-108.35,58.29,,,,,,,,8920000
27719,I,-0.0017,0.3402,0.8995,-15.06,-132.38,56.28,,,,,,,,8940000
27739,I,0.0089,0.5112,0.9342,-12.74,-170.67,64.94,,,,,,,,8960000
27759,I,0.0398,0.4855,0.9557,-48.78,-205.67,84.57,,,,,,,,8980000
27779,I,0.0519,0.3184,0.9690,-68.60,-229.02,90.55,,,,,,,,9000000
27799,I,0.0310,0.1685,0.8909,-26.95,-252.80,89.09,,,,,,,,9020000
27819,I,0.0292,0.1578,0.8939,12.07,-279.63,84.09,,,,,,,,9040000
27839,I,0.0350,0.2864,0.8636,43.41,-312.87,84.27,,,,,,,,9060000
27859,I,0.0527,0.4205,0.8790,36.16,-332.87,85.91,,,,,,,,9080000
27879,I,0.0411,0.4558,0.9113,14.57,-354.39,79.51,,,,,,,,9100000
27899,I,0.0425,0.4188,0.9941,-18.23,-378.60,75.30,,,,,,,,9120000
27919,I,0.0247,0.3201,0.9211,-14.57,-408.60,72.74,,,,,,,,9140000
27939,I,0.0598,0.2970,0.8627,-0.24,-424.45,62.93,,,,,,,,9160000
27959,I,0.0399,0.3616,0.9220,20.24,-435.49,43.11,,,,,,,,9180000
27979,I,0.0703,0.4705,0.9905,-12.68,-443.90,29.82,,,,,,,,9200000
27999,I,0.0743,0.4154,0.9766,-56.71,-456.83,21.52,,,,,,,,9220000
28019,I,0.0834,0.2328,0.8811,-61.89,-457.13,19.57,,,,,,,,9240000
28039,I,0.0852,0.1080,0.8246,3.84,-448.78,0.37,,,,,,,,9260000
28059,I,0.0957,0.2178,0.8206,74.02,-433.29,-17.07,,,,,,,,9280000
28079,I,0.1174,0.4231,0.8734,70.91,-418.90,-30.06,,,,,,,,9300000
28099,I,0.1647,0.5663,0.9048,11.95,-392.32,-34.57,,,,,,,,9320000
28119,I,0.1561,0.4771,0.9222,-45.06,-363.17,-52.26,,,,,,,,9340000
28139,I,0.1426,0.2833,0.9083,-53.23,-330.12,-69.09,,,,,,,,9360000
28159,I,0.1312,0.1482,0.9158,-5.98,-301.95,-84.02,,,,,,,,9380000
28179,I,0.1462,0.2673,0.8966,44.88,-270.49,-96.83,,,,,,,,9400000
28199,I,0.1448,0.4764,0.9691,27.74,-226.10,-105.85,,,,,,,,9420000
28219,I,0.1084,0.5511,1.0071,-25.79,-187.74,-108.54,,,,,,,,9440000
28239,I,0.0579,0.4045,0.9949,-78.78,-175.55,-100.12,,,,,,,,9460000
28259,I,0.0481,0.1936,0.8928,-47.68,-175.55,-83.60,,,,,,,,9480000
28279,I,0.0532,0.2340,0.8401,35.49,-176.04,-68.78,,,,,,,,9500000
28299,I,0.0266,0.4591,0.8663,54.57,-168.23,-53.05,,,,,,,,9520000
28319,I,-0.0314,0.6896,0.9570,-17.32,-177.20,-37.07,,,,,,,,9540000
28339,I,-0.0891,0.5096,0.9384,-92.13,-218.35,-10.30,,,,,,,,9560000
28359,I,-0.0911,0.2235,0.8185,-75.55,-275.00,2.20,,,,,,,,9580000
28379,I,-0.0967,0.1721,0.8491,-10.55,-319.88,-1.46,,,,,,,,9600000
28399,I,-0.0900,0.3866,0.9075,2.07,-363.66,-4.57,,,,,,,,9620000
28419,I,-0.0419,0.5251,0.9293,-43.35,-399.39,-7.26,,,,,,,,9640000
28439,I,-0.0220,0.4171,0.9054,-78.17,-423.05,-17.62,,,,,,,,9660000
28459,I,-0.0134,0.2762,0.9084,-73.29,-441.52,-45.18,,,,,,,,9680000
28479,I,-0.0103,0.2822,0.9021,-37.13,-452.68,-75.61,,,,,,,,9700000
28499,I,0.0864,0.4313,0.9792,-44.70,-450.79,-104.39,,,,,,,,9720000
28519,I,0.1444,0.4561,0.9825,-87.99,-425.06,-124.45,,,,,,,,9740000
28539,I,0.1350,0.3022,0.8948,-97.38,-389.39,-137.93,,,,,,,,9760000
28559,I,0.1145,0.2183,0.8892,-66.10,-353.11,-148.41,,,,,,,,9780000
28579,I,0.0856,0.2897,0.8867,-6.28,-321.89,-156.95,,,,,,,,9800000
28599,I,0.1311,0.3699,0.8750,7.44,-287.44,-165.85,,,,,,,,9820000
28619,I,0.1339,0.4309,0.8806,-23.72,-250.00,-174.15,,,,,,,,9840000
28639,I,0.1385,0.4371,0.9908,-69.57,-212.38,-173.66,,,,,,,,9860000
28659,I,0.1066,0.3423,1.0483,-90.61,-173.35,-167.07,,,,,,,,9880000
28679,I,0.0859,0.2859,1.0138,-89.51,-145.67,-161.28,,,,,,,,9900000
28699,I,0.0945,0.3298,1.0176,-97.13,-115.73,-163.66,,,,,,,,9920000
28719,I,0.0778,0.4067,1.0459,-106.65,-89.88,-167.07,,,,,,,,9940000
28739,I,0.0771,0.4464,1.1096,-163.78,-76.65,-164.51,,,,,,,,9960000
28759,I,0.0243,0.2552,0.9966,-163.60,-74.09,-157.62,,,,,,,,9980000
28779,I,0.0009,0.1665,0.9149,-112.74,-80.18,-155.37,,,,,,,,10000000
28799,I,-0.0118,0.1476,0.9128,-54.33,-87.56,-157.20,,,,,,,,10020000
28819,I,0.0088,0.2506,0.9515,-12.50,-94.63,-154.02,,,,,,,,10040000
28839,I,0.0415,0.3185,0.9907,-18.90,-88.41,-151.28,,,,,,,,10060000
28859,I,0.0374,0.3640,0.9639,-24.27,-74.88,-154.45,,,,,,,,10080000
28879,I,0.0586,0.3700,1.0000,-55.55,-58.23,-156.95,,,,,,,,10100000
28899,I,0.0579,0.3267,0.9960,-67.38,-42.50,-153.78,,,,,,,,10120000
28919,I,0.0239,0.2090,0.9581,-55.18,-39.33,-150.91,,,,,,,,10140000
28939,I,0.0106,0.1976,0.9166,-26.65,-33.54,-149.57,,,,,,,,10160000
28959,I,0.0175,0.2739,0.9117,-20.30,-33.72,-157.07,,,,,,,,10180000
28979,I,0.0330,0.3533,0.9441,-45.06,-25.79,-160.91,,,,,,,,10200000
28999,I,0.0070,0.3062,0.8983,-54.27,-24.51,-158.96,,,,,,,,10220000
29019,I,0.0204,0.2543,0.9298,-34.09,-29.88,-158.48,,,,,,,,10240000
29039,I,0.0306,0.3055,0.8820,-13.29,-28.72,-162.80,,,,,,,,10260000
29059,I,0.0657,0.4395,0.9044,-29.02,-23.66,-165.85,,,,,,,,10280000
29079,I,0.0693,0.3486,0.9301,-54.09,-16.04,-161.77,,,,,,,,10300000
29099,I,0.0608,0.2484,0.8910,-43.48,-11.04,-162.87,,,,,,,,10320000
29119,I,0.0618,0.2502,0.8944,-34.39,-2.62,-172.62,,,,,,,,10340000
29139,I,0.0525,0.2959,0.9022,-36.04,7.56,-175.06,,,,,,,,10360000
29159,I,0.0779,0.2776,0.8981,-46.16,10.61,-169.57,,,,,,,,10380000
29179,I,0.0891,0.2379,0.8362,-31.10,20.98,-157.80,,,,,,,,10400000
29199,I,0.0852,0.3375,0.8589,-15.06,31.10,-155.73,,,,,,,,10420000
29219,I,0.1075,0.4518,0.9276,-40.49,42.01,-154.02,,,,,,,,10440000
29239,I,0.0909,0.4031,0.9546,-82.62,43.29,-146.77,,,,,,,,10460000
29259,I,0.0455,0.2266,0.9501,-103.78,29.76,-136.95,,,,,,,,10480000
29279,I,0.0085,0.1755,0.8816,-56.28,11.71,-135.55,,,,,,,,10500000
29299,I,0.0287,0.2990,0.9025,-36.71,-11.77,-129.45,,,,,,,,10520000
29319,I,0.0388,0.3242,0.9246,-48.78,-31.65,-118.96,,,,,,,,10540000
29339,I,0.0165,0.2682,0.9103,-44.21,-61.71,-105.67,,,,,,,,10560000
29359,I,-0.0007,0.2285,0.8765,-15.00,-94.45,-95.30,,,,,,,,10580000
29379,I,0.0072,0.3315,0.8741,18.17,-127.80,-87.74,,,,,,,,10600000
29399,I,0.0598,0.3903,0.9063,-5.18,-151.89,-76.40,,,,,,,,10620000
29419,I,0.0243,0.2722,0.8667,8.29,-171.28,-67.26,,,,,,,,10640000
29439,I,0.0205,0.2185,0.8223,41.16,-182.99,-69.94,,,,,,,,10660000
29459,I,-0.0093,0.3075,0.8445,92.38,-199.27,-87.38,,,,,,,,10680000
29479,I,0.0541,0.6226,0.9082,73.54,-206.71,-98.60,,,,,,,,10700000
29499,I,0.1143,0.6432,0.8910,10.24,-200.61,-117.01,,,,,,,,10720000
29519,I,0.1199,0.4296,0.8579,-34.51,-174.51,-134.94,,,,,,,,10740000
29539,I,0.0792,0.2393,0.8490,-21.65,-159.88,-155.12,,,,,,,,10760000
29559,I,0.0778,0.2672,0.8612,26.59,-153.90,-167.44,,,,,,,,10780000
29579,I,0.0801,0.3746,0.8284,39.70,-149.33,-171.52,,,,,,,,10800000
29599,I,0.1226,0.5282,0.7747,37.50,-141.95,-176.34,,,,,,,,10820000
29619,I,0.0973,0.6882,0.8003,21.89,-141.22,-182.68,,,,,,,,10840000
29639,I,0.0950,0.8574,0.9326,-47.74,-134.70,-181.46,,,,,,,,10860000
29659,I,0.0690,0.7361,0.9995,-119.57,-135.55,-168.17,,,,,,,,10880000
29679,I,0.0435,0.4363,0.9740,-114.09,-145.18,-155.55,,,,,,,,10900000
29699,I,-0.0023,0.3621,0.9108,-34.57,-167.13,-135.67,,,,,,,,10920000
29719,I,-0.0265,0.5114,0.8978,13.84,-201.34,-113.54,,,,,,,,10940000
29739,I,-0.0392,0.6519,0.9233,7.20,-239.27,-85.00,,,,,,,,10960000
29759,I,-0.0350,0.5546,0.9241,-31.28,-274.82,-59.21,,,,,,,,10980000
29779,I,-0.0122,0.4924,0.9070,-34.27,-304.51,-53.29,,,,,,,,11000000
29799,I,-0.0208,0.4846,0.9244,-25.67,-330.55,-54.33,,,,,,,,11020000
29819,I,0.0057,0.5405,0.9678,-25.37,-361.40,-63.48,,,,,,,,11040000
29839,I,0.0194,0.4420,0.9019,-15.61,-376.83,-76.28,,,,,,,,11060000
29859,I,0.0812,0.4365,0.9161,-0.12,-368.90,-106.95,,,,,,,,11080000
29879,I,0.0963,0.5446,0.9111,-3.48,-339.63,-147.56,,,,,,,,11100000
29899,I,0.0782,0.6749,0.9600,-55.61,-309.94,-183.41,,,,,,,,11120000
29919,I,0.0538,0.6973,0.9667,-120.43,-289.45,-214.76,,,,,,,,11140000
29939,I,0.0618,0.5985,1.0048,-155.98,-265.18,-240.85,,,,,,,,11160000
29959,I,0.0649,0.5803,1.0300,-164.63,-244.02,-262.07,,,,,,,,11180000
29979,I,0.0938,0.6654,1.0562,-197.38,-215.18,-269.27,,,,,,,,11200000
29999,I,0.1027,0.6222,1.0322,-225.85,-187.32,-267.07,,,,,,,,11220000
30019,I,0.0660,0.4976,0.9745,-193.90,-155.49,-259.27,,,,,,,,11240000
30039,I,0.0508,0.4714,0.9740,-143.11,-136.22,-260.55,,,,,,,,11260000
30059,I,0.0912,0.6786,1.0411,-113.35,-116.16,-256.83,,,,,,,,11280000
30079,I,0.1262,0.7996,1.0807,-164.09,-85.00,-244.63,,,,,,,,11300000
30099,I,0.0967,0.6151,1.0322,-204.21,-64.51,-233.41,,,,,,,,11320000
30119,I,0.0562,0.4241,0.9747,-157.07,-54.39,-222.38,,,,,,,,11340000
30139,I,0.0743,0.5404,1.0487,-97.13,-47.26,-214.51,,,,,,,,11360000
30159,I,0.0741,0.7556,1.1219,-88.90,-46.22,-195.43,,,,,,,,11380000
30179,I,0.0640,0.7411,1.0824,-141.71,-45.98,-173.17,,,,,,,,11400000
30199,I,0.0475,0.4702,0.9956,-135.37,-49.09,-166.10,,,,,,,,11420000
30219,I,-0.0103,0.3896,0.9172,-67.38,-68.60,-163.41,,,,,,,,11440000
30239,I,-0.0089,0.5415,0.9463,-31.34,-98.96,-150.12,,,,,,,,11460000
30259,I,0.0378,0.6438,0.9504,-42.26,-131.89,-135.49,,,,,,,,11480000
30279,I,0.0752,0.6102,0.9518,-81.95,-149.15,-125.37,,,,,,,,11500000
30299,I,0.0652,0.4888,0.9071,-92.01,-166.04,-132.38,,,,,,,,11520000
30319,I,0.0529,0.4664,0.9269,-78.29,-187.38,-141.52,,,,,,,,11540000
30339,I,0.1024,0.5679,0.9966,-83.48,-211.04,-151.95,,,,,,,,11560000
30359,I,0.1467,0.6046,1.0132,-113.54,-219.27,-151.52,,,,,,,,11580000
30379,I,0.1318,0.5680,0.9452,-133.84,-217.56,-168.96,,,,,,,,11600000
30399,I,0.0645,0.4725,0.8931,-116.95,-229.21,-193.90,,,,,,,,11620000
30419,I,0.0811,0.5304,0.9789,-103.84,-240.37,-205.61,,,,,,,,11640000
30439,I,0.0941,0.6829,1.0107,-137.56,-244.15,-207.80,,,,,,,,11660000
30459,I,0.1068,0.5895,0.9227,-186.16,-245.67,-212.99,,,,,,,,11680000
30479,I,0.1161,0.4646,0.9241,-183.78,-242.62,-223.60,,,,,,,,11700000
30499,I,0.1217,0.5116,0.9686,-175.00,-228.41,-231.34,,,,,,,,11720000
30519,I,0.1079,0.5807,1.0426,-173.78,-214.63,-240.55,,,,,,,,11740000
30539,I,0.0992,0.6753,1.0530,-187.50,-203.11,-242.20,,,,,,,,11760000
30559,I,0.1204,0.7505,1.1649,-238.23,-184.94,-246.40,,,,,,,,11780000
30579,I,0.0959,0.7542,1.2178,-309.21,-163.90,-252.20,,,,,,,,11800000
30599,I,0.0829,0.6686,1.1687,-371.16,-154.94,-257.13,,,,,,,,11820000
30619,I,0.0251,0.2887,1.0040,-330.00,-159.88,-264.63,,,,,,,,11840000
30639,I,0.0094,0.2474,0.9884,-203.48,-170.67,-259.15,,,,,,,,11860000
30659,I,0.0505,0.6470,1.1106,-137.62,-175.12,-242.93,,,,,,,,11880000
30679,I,0.0725,0.8722,1.2158,-201.34,-175.61,-234.88,,,,,,,,11900000
30699,I,0.0487,0.6725,1.0925,-255.73,-170.30,-229.02,,,,,,,,11920000
30719,I,0.0613,0.3781,0.9691,-216.40,-161.83,-223.84,,,,,,,,11940000
30739,I,0.0686,0.3751,1.0084,-139.88,-157.68,-214.76,,,,,,,,11960000
30759,I,0.0829,0.6938,1.1018,-132.68,-151.16,-201.28,,,,,,,,11980000
30779,I,0.0753,0.7367,1.1035,-199.94,-135.12,-201.28,,,,,,,,12000000
30799,I,0.0573,0.4310,0.9692,-182.56,-120.18,-223.29,,,,,,,,12020000
30819,I,-0.0022,0.2338,0.8940,-81.77,-111.65,-242.07,,,,,,,,12040000
30839,I,-0.0255,0.4525,0.9156,-1.59,-132.01,-238.60,,,,,,,,12060000
30859,I,-0.0121,0.7516,0.9431,-31.16,-160.12,-224.51,,,,,,,,12080000
30879,I,0.0435,0.7567,0.8909,-101.04,-171.28,-222.13,,,,,,,,12100000
30899,I,0.0508,0.6006,0.8364,-115.37,-161.71,-230.91,,,,,,,,12120000
30919,I,0.0222,0.3979,0.8027,-53.54,-159.27,-235.85,,,,,,,,12140000
30939,I,0.0441,0.4830,0.8484,-1.22,-165.06,-233.54,,,,,,,,12160000
30959,I,0.1307,0.8027,0.9998,-52.07,-152.44,-234.27,,,,,,,,12180000
30979,I,0.1726,0.9979,1.1334,-172.62,-115.24,-242.56,,,,,,,,12200000
30999,I,0.1726,0.9691,1.0907,-317.13,-59.09,-267.26,,,,,,,,12220000
31019,I,0.1078,0.6230,0.9503,-372.07,-20.06,-312.38,,,,,,,,12240000
31039,I,0.0679,0.4834,0.9434,-312.50,-3.11,-341.71,,,,,,,,12260000
31059,I,0.0640,0.6281,1.0942,-279.39,2.93,-354.33,,,,,,,,12280000
31079,I,0.0551,0.7494,1.1580,-301.83,17.07,-352.50,,,,,,,,12300000
31099,I,-0.0079,0.7323,0.9985,-327.26,14.82,-339.70,,,,,,,,12320000
31119,I,-0.0304,0.6588,0.9426,-319.27,-0.06,-333.05,,,,,,,,12340000
31139,I,-0.0083,0.6622,1.0280,-298.35,-21.40,-309.09,,,,,,,,12360000
31159,I,-0.0015,0.6442,0.9913,-263.11,-38.35,-282.01,,,,,,,,12380000
31179,I,0.0060,0.5088,1.0015,-223.84,-47.93,-270.55,,,,,,,,12400000
31199,I,0.0264,0.3864,1.0143,-127.38,-46.04,-265.85,,,,,,,,12420000
31219,I,0.0220,0.6150,0.9886,-43.11,-45.37,-261.95,,,,,,,,12440000
31239,I,0.0110,0.7699,1.0037,-44.02,-41.52,-251.59,,,,,,,,12460000
31259,I,0.0328,0.8264,0.9945,-70.85,-39.94,-243.11,,,,,,,,12480000
31279,I,0.0499,0.7856,0.9913,-78.23,-24.45,-251.46,,,,,,,,12500000
31299,I,0.0305,0.6819,0.9421,-72.26,-8.17,-257.80,,,,,,,,12520000
31319,I,0.0139,0.6276,0.9315,-73.05,-8.11,-262.68,,,,,,,,12540000
31339,I,-0.0227,0.3604,0.8657,-19.09,-11.34,-269.82,,,,,,,,12560000
31359,I,-0.0638,0.2778,0.7828,64.82,-28.66,-265.30,,,,,,,,12580000
31379,I,-0.0684,0.4230,0.8073,92.26,-54.94,-260.91,,,,,,,,12600000
31399,I,-0.0336,0.8602,1.0170,24.76,-75.12,-252.07,,,,,,,,12620000
31419,I,0.0505,1.0133,1.1292,-174.57,-69.88,-249.33,,,,,,,,12640000
31439,I,0.0311,0.6049,0.8521,-300.79,-63.60,-260.12,,,,,,,,12660000
31459,I,-0.0046,0.3722,0.7488,-248.35,-73.17,-262.87,,,,,,,,12680000
31479,I,0.0767,0.3610,0.9402,-131.95,-74.94,-273.72,,,,,,,,12700000
31499,I,0.1161,0.6531,1.0468,-63.90,-45.37,-294.70,,,,,,,,12720000
31519,I,0.0808,0.9199,1.0020,-169.33,-19.15,-307.07,,,,,,,,12740000
31539,I,0.0150,0.5461,0.8195,-255.79,-38.96,-311.46,,,,,,,,12760000
